Order ID,Order Date,Ship Date,Ship Mode,Address,Region,Customer ID,Customer Name,Segment,Product ID,Category,Sub-Category,Product Name,Quantity,Discount,Buy Price,Price Per Each
153080,2017-05-22,2017-05-25,Second Class,"Los Angeles, California, United States - 90008",West,EH-13945,Eric Hoffmann,Consumer,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",7,0.0,9.78,13.398599999999998
163804,2016-12-02,2016-12-08,Standard Class,"Providence, Rhode Island, United States - 2908",East,DB-13270,Deborah Brumfield,Home Office,OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,5,0.0,415.88,532.3264
163804,2016-12-02,2016-12-08,Standard Class,"Providence, Rhode Island, United States - 2908",East,DB-13270,Deborah Brumfield,Home Office,TEC-PH-10000441,Technology,Phones,VTech DS6151,5,0.0,125.98999999999998,161.2672
163804,2016-12-02,2016-12-08,Standard Class,"Providence, Rhode Island, United States - 2908",East,DB-13270,Deborah Brumfield,Home Office,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,6,0.0,12.07,16.0531
108532,2015-08-29,2015-09-02,Standard Class,"Detroit, Michigan, United States - 48234",Central,CC-12100,Chad Cunningham,Home Office,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,2,0.0,65.99,83.8073
108532,2015-08-29,2015-09-02,Standard Class,"Detroit, Michigan, United States - 48234",Central,CC-12100,Chad Cunningham,Home Office,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,7,0.0,16.36,17.996
151897,2014-06-06,2014-06-10,Standard Class,"Houston, Texas, United States - 77070",Central,VT-21700,Valerie Takahito,Home Office,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,10,0.2,10.024000000000001,13.4071
113292,2016-03-18,2016-03-20,Second Class,"Columbia, Tennessee, United States - 38401",South,DB-13060,Dave Brooks,Consumer,OFF-AP-10003590,Office Supplies,Appliances,Hoover WindTunnel Plus Canister Vacuum,3,0.2,290.6,319.6600000000001
149524,2014-01-14,2014-01-15,First Class,"Philadelphia, Pennsylvania, United States - 19140",East,BS-11590,Brendan Sweed,Corporate,FUR-BO-10003433,Furniture,Bookcases,Sauder Cornerstone Collection Library,4,0.5,15.49,2.168599999999998
140872,2017-06-03,2017-06-10,Standard Class,"Pembroke Pines, Florida, United States - 33024",South,NR-18550,Nick Radford,Consumer,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,3,0.7,1.518,0.3542000000000005
140872,2017-06-03,2017-06-10,Standard Class,"Pembroke Pines, Florida, United States - 33024",South,NR-18550,Nick Radford,Consumer,OFF-AP-10003622,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",2,0.2,2.6,2.8925
140872,2017-06-03,2017-06-10,Standard Class,"Pembroke Pines, Florida, United States - 33024",South,NR-18550,Nick Radford,Consumer,TEC-AC-10003833,Technology,Accessories,Logitech P710e Mobile Speakerphone,1,0.2,205.99200000000002,203.4171
140872,2017-06-03,2017-06-10,Standard Class,"Pembroke Pines, Florida, United States - 33024",South,NR-18550,Nick Radford,Consumer,OFF-PA-10000809,Office Supplies,Paper,Xerox 206,3,0.2,5.184000000000001,6.998400000000001
140872,2017-06-03,2017-06-10,Standard Class,"Pembroke Pines, Florida, United States - 33024",South,NR-18550,Nick Radford,Consumer,TEC-PH-10000441,Technology,Phones,VTech DS6151,5,0.2,100.792,110.8712
140872,2017-06-03,2017-06-10,Standard Class,"Pembroke Pines, Florida, United States - 33024",South,NR-18550,Nick Radford,Consumer,OFF-AP-10002287,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",7,0.2,3.496,3.7582
140872,2017-06-03,2017-06-10,Standard Class,"Pembroke Pines, Florida, United States - 33024",South,NR-18550,Nick Radford,Consumer,FUR-BO-10002824,Furniture,Bookcases,Bush Mission Pointe Library,2,0.2,120.78399999999999,120.78399999999999
140872,2017-06-03,2017-06-10,Standard Class,"Pembroke Pines, Florida, United States - 33024",South,NR-18550,Nick Radford,Consumer,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,2,0.2,55.2,53.129999999999995
113908,2017-06-03,2017-06-09,Standard Class,"New York City, New York, United States - 10011",East,KN-16390,Katherine Nockton,Corporate,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",2,0.4,192.384,134.66879999999998
113908,2017-06-03,2017-06-09,Standard Class,"New York City, New York, United States - 10011",East,KN-16390,Katherine Nockton,Corporate,TEC-MA-10003173,Technology,Machines,Hewlett-Packard 300S Scientific Calculator,6,0.0,13.11,19.1406
113908,2017-06-03,2017-06-09,Standard Class,"New York City, New York, United States - 10011",East,KN-16390,Katherine Nockton,Corporate,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,4,0.0,11.34,16.8966
120621,2015-03-21,2015-03-26,Standard Class,"Jacksonville, North Carolina, United States - 28540",South,JW-16075,Julia West,Consumer,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,4,0.2,240.51999999999998,279.6045
120621,2015-03-21,2015-03-26,Standard Class,"Jacksonville, North Carolina, United States - 28540",South,JW-16075,Julia West,Consumer,OFF-BI-10000948,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",3,0.7,4.281000000000001,0.9989000000000008
120621,2015-03-21,2015-03-26,Standard Class,"Jacksonville, North Carolina, United States - 28540",South,JW-16075,Julia West,Consumer,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,14,0.2,21.104000000000003,27.9628
148866,2017-09-19,2017-09-24,Standard Class,"New York City, New York, United States - 10011",East,JM-15535,Jessica Myrick,Consumer,OFF-PA-10004782,Office Supplies,Paper,Xerox 228,5,0.0,6.480000000000001,9.590400000000002
149594,2014-09-15,2014-09-19,Standard Class,"Philadelphia, Pennsylvania, United States - 19120",East,MF-18250,Monica Federle,Corporate,FUR-FU-10000222,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",4,0.2,25.983999999999998,30.2064
113845,2016-11-20,2016-11-25,Standard Class,"Orlando, Florida, United States - 32839",South,FA-14230,Frank Atkinson,Corporate,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,2,0.2,144.784,150.21339999999998
113845,2016-11-20,2016-11-25,Standard Class,"Orlando, Florida, United States - 32839",South,FA-14230,Frank Atkinson,Corporate,OFF-ST-10003327,Office Supplies,Storage,Akro-Mils 12-Gallon Tote,5,0.2,7.944,8.837699999999998
113845,2016-11-20,2016-11-25,Standard Class,"Orlando, Florida, United States - 32839",South,FA-14230,Frank Atkinson,Corporate,TEC-PH-10003357,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone,4,0.2,61.192,67.3112
111262,2017-10-28,2017-11-01,Second Class,"Houston, Texas, United States - 77095",Central,KH-16510,Keith Herrera,Consumer,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,2,0.2,12.0,10.65
111262,2017-10-28,2017-11-01,Second Class,"Houston, Texas, United States - 77095",Central,KH-16510,Keith Herrera,Consumer,OFF-PA-10001937,Office Supplies,Paper,Xerox 21,3,0.2,5.184000000000001,6.998400000000001
111262,2017-10-28,2017-11-01,Second Class,"Houston, Texas, United States - 77095",Central,KH-16510,Keith Herrera,Consumer,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,2,0.2,13.088000000000001,11.452
103135,2015-07-24,2015-07-28,Standard Class,"Louisville, Kentucky, United States - 40214",South,SS-20515,Shirley Schmidt,Home Office,FUR-FU-10001487,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",3,0.0,6.98,9.0042
103135,2015-07-24,2015-07-28,Standard Class,"Louisville, Kentucky, United States - 40214",South,SS-20515,Shirley Schmidt,Home Office,OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",9,0.0,15.01,21.9146
103135,2015-07-24,2015-07-28,Standard Class,"Louisville, Kentucky, United States - 40214",South,SS-20515,Shirley Schmidt,Home Office,TEC-AC-10003289,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,14,0.0,19.99,24.587699999999998
103135,2015-07-24,2015-07-28,Standard Class,"Louisville, Kentucky, United States - 40214",South,SS-20515,Shirley Schmidt,Home Office,OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",6,0.0,15.01,21.9146
129147,2014-11-02,2014-11-06,Standard Class,"Medina, Ohio, United States - 44256",East,LC-17050,Liz Carlisle,Consumer,TEC-PH-10001299,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,6,0.4,89.99399999999999,71.99519999999998
129147,2014-11-02,2014-11-06,Standard Class,"Medina, Ohio, United States - 44256",East,LC-17050,Liz Carlisle,Consumer,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,7,0.4,7.176,5.7408
129147,2014-11-02,2014-11-06,Standard Class,"Medina, Ohio, United States - 44256",East,LC-17050,Liz Carlisle,Consumer,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,3,0.7,6.414000000000001,1.9242000000000008
128265,2017-11-17,2017-11-22,Second Class,"New York City, New York, United States - 10011",East,VW-21775,Victoria Wilson,Corporate,OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,3,0.0,415.87999999999994,532.3263999999999
152331,2016-06-26,2016-06-30,Standard Class,"Chicago, Illinois, United States - 60653",Central,LD-16855,Lela Donovan,Corporate,OFF-AR-10001547,Office Supplies,Art,Newell 311,3,0.2,1.768,1.9227
128909,2016-10-09,2016-10-11,Second Class,"Philadelphia, Pennsylvania, United States - 19143",East,SP-20545,Sibella Parks,Corporate,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,4,0.2,4.784000000000001,6.279
128909,2016-10-09,2016-10-11,Second Class,"Philadelphia, Pennsylvania, United States - 19143",East,SP-20545,Sibella Parks,Corporate,FUR-FU-10004071,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,4,0.2,83.20800000000001,76.96740000000001
102197,2017-12-20,2017-12-26,Standard Class,"New York City, New York, United States - 10009",East,DK-13150,David Kendrick,Corporate,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,5,0.0,55.98,83.4102
102197,2017-12-20,2017-12-26,Standard Class,"New York City, New York, United States - 10009",East,DK-13150,David Kendrick,Corporate,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,3,0.2,16.784000000000002,22.6584
102197,2017-12-20,2017-12-26,Standard Class,"New York City, New York, United States - 10009",East,DK-13150,David Kendrick,Corporate,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,3,0.0,11.339999999999998,16.8966
167640,2017-03-06,2017-03-10,Standard Class,"San Francisco, California, United States - 94109",West,FC-14245,Frank Carlisle,Home Office,OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,6,0.0,3.98,5.3332
167640,2017-03-06,2017-03-10,Standard Class,"San Francisco, California, United States - 94109",West,FC-14245,Frank Carlisle,Home Office,OFF-LA-10004559,Office Supplies,Labels,Avery 49,4,0.0,2.88,4.2912
167640,2017-03-06,2017-03-10,Standard Class,"San Francisco, California, United States - 94109",West,FC-14245,Frank Carlisle,Home Office,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,7,0.0,40.99,61.075100000000006
167640,2017-03-06,2017-03-10,Standard Class,"San Francisco, California, United States - 94109",West,FC-14245,Frank Carlisle,Home Office,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,2,0.2,103.19200000000001,114.8011
116652,2017-09-15,2017-09-19,Standard Class,"San Francisco, California, United States - 94122",West,RD-19480,Rick Duston,Consumer,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",3,0.2,72.784,72.784
116652,2017-09-15,2017-09-19,Standard Class,"San Francisco, California, United States - 94122",West,RD-19480,Rick Duston,Consumer,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",5,0.0,105.97999999999999,127.17599999999999
116652,2017-09-15,2017-09-19,Standard Class,"San Francisco, California, United States - 94122",West,RD-19480,Rick Duston,Consumer,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,10,0.0,9.93,14.1006
116652,2017-09-15,2017-09-19,Standard Class,"San Francisco, California, United States - 94122",West,RD-19480,Rick Duston,Consumer,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,2,0.0,54.48,69.7344
116652,2017-09-15,2017-09-19,Standard Class,"San Francisco, California, United States - 94122",West,RD-19480,Rick Duston,Consumer,OFF-BI-10004528,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,1,0.2,2.688,3.528
138289,2017-01-16,2017-01-18,Second Class,"Jackson, Michigan, United States - 49201",Central,AR-10540,Andy Reiter,Consumer,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,4,0.0,1360.99,1987.0454
138289,2017-01-16,2017-01-18,Second Class,"Jackson, Michigan, United States - 49201",Central,AR-10540,Andy Reiter,Consumer,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,3,0.0,100.89,125.1036
138289,2017-01-16,2017-01-18,Second Class,"Jackson, Michigan, United States - 49201",Central,AR-10540,Andy Reiter,Consumer,OFF-PA-10001260,Office Supplies,Paper,"TOPS Money Receipt Book, Consecutively Numbered in Red,",7,0.0,8.01,11.6145
129308,2016-07-07,2016-07-13,Standard Class,"Philadelphia, Pennsylvania, United States - 19120",East,CC-12100,Chad Cunningham,Home Office,OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",2,0.2,5.04,6.678
129308,2016-07-07,2016-07-13,Standard Class,"Philadelphia, Pennsylvania, United States - 19120",East,CC-12100,Chad Cunningham,Home Office,TEC-PH-10002311,Technology,Phones,Panasonic KX T7731-B Digital phone,1,0.4,59.99399999999999,46.995299999999986
129308,2016-07-07,2016-07-13,Standard Class,"Philadelphia, Pennsylvania, United States - 19120",East,CC-12100,Chad Cunningham,Home Office,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",5,0.7,1.1430000000000002,0.1905
129308,2016-07-07,2016-07-13,Standard Class,"Philadelphia, Pennsylvania, United States - 19120",East,CC-12100,Chad Cunningham,Home Office,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,5,0.7,1.8840000000000003,0.31400000000000006
157791,2016-12-23,2016-12-28,Second Class,"Warwick, Rhode Island, United States - 2886",East,CA-11965,Carol Adams,Corporate,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,4,0.0,499.99,724.9855
146864,2014-12-22,2014-12-26,Standard Class,"New York City, New York, United States - 10024",East,BT-11530,Bradley Talbott,Home Office,OFF-ST-10004946,Office Supplies,Storage,Desktop 3-Pocket Hot File,4,0.0,54.1,68.166
103744,2014-02-23,2014-02-27,Standard Class,"El Paso, Texas, United States - 79907",Central,MG-17875,Michael Grace,Home Office,OFF-LA-10004425,Office Supplies,Labels,Staple-on labels,3,0.2,2.3120000000000003,3.0923000000000003
103744,2014-02-23,2014-02-27,Standard Class,"El Paso, Texas, United States - 79907",Central,MG-17875,Michael Grace,Home Office,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,3,0.8,1.4759999999999998,0.8117999999999996
107384,2017-12-04,2017-12-08,Standard Class,"Rochester, Minnesota, United States - 55901",Central,TP-21130,Theone Pippenger,Consumer,OFF-AR-10001315,Office Supplies,Art,Newell 310,5,0.0,1.7600000000000002,2.2704000000000004
107384,2017-12-04,2017-12-08,Standard Class,"Rochester, Minnesota, United States - 55901",Central,TP-21130,Theone Pippenger,Consumer,TEC-AC-10004595,Technology,Accessories,First Data TMFD35 PIN Pad,1,0.0,142.8,172.788
107384,2017-12-04,2017-12-08,Standard Class,"Rochester, Minnesota, United States - 55901",Central,TP-21130,Theone Pippenger,Consumer,TEC-AC-10001539,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,5,0.0,79.99,108.78639999999999
128209,2014-11-17,2014-11-22,Standard Class,"Buffalo, New York, United States - 14215",East,GT-14710,Greg Tran,Consumer,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,3,0.2,717.5920000000001,959.7793
128209,2014-11-17,2014-11-22,Standard Class,"Buffalo, New York, United States - 14215",East,GT-14710,Greg Tran,Consumer,FUR-BO-10002214,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,10,0.2,400.78400000000005,395.7742
169684,2014-10-20,2014-10-23,First Class,"Knoxville, Tennessee, United States - 37918",South,FH-14365,Fred Hopkins,Corporate,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",3,0.4,109.53000000000002,60.241500000000016
169684,2014-10-20,2014-10-23,First Class,"Knoxville, Tennessee, United States - 37918",South,FH-14365,Fred Hopkins,Corporate,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",3,0.2,32.784,24.588
109862,2015-10-25,2015-10-30,Standard Class,"Newark, Delaware, United States - 19711",East,HK-14890,Heather Kirkland,Corporate,TEC-PH-10004042,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone,1,0.0,158.99,200.3274
109862,2015-10-25,2015-10-30,Standard Class,"Newark, Delaware, United States - 19711",East,HK-14890,Heather Kirkland,Corporate,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",5,0.0,58.220000000000006,73.3572
107888,2017-11-16,2017-11-19,First Class,"Seattle, Washington, United States - 98103",West,CC-12220,Chris Cortes,Consumer,OFF-PA-10001363,Office Supplies,Paper,Xerox 1933,6,0.0,12.28,18.0516
107888,2017-11-16,2017-11-19,First Class,"Seattle, Washington, United States - 98103",West,CC-12220,Chris Cortes,Consumer,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",2,0.0,69.96,81.85319999999999
107888,2017-11-16,2017-11-19,First Class,"Seattle, Washington, United States - 98103",West,CC-12220,Chris Cortes,Consumer,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,3,0.2,35.96,39.556
107888,2017-11-16,2017-11-19,First Class,"Seattle, Washington, United States - 98103",West,CC-12220,Chris Cortes,Consumer,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,1,0.0,33.29,41.2796
154872,2017-05-14,2017-05-18,Standard Class,"Cleveland, Ohio, United States - 44105",East,DP-13000,Darren Powers,Consumer,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",5,0.7,11.634000000000002,2.326799999999997
154872,2017-05-14,2017-05-18,Standard Class,"Cleveland, Ohio, United States - 44105",East,DP-13000,Darren Powers,Consumer,OFF-LA-10000973,Office Supplies,Labels,Avery 502,2,0.2,2.52,3.402
154872,2017-05-14,2017-05-18,Standard Class,"Cleveland, Ohio, United States - 44105",East,DP-13000,Darren Powers,Consumer,OFF-PA-10000483,Office Supplies,Paper,Xerox 19,1,0.2,24.784000000000002,32.529
113880,2014-03-01,2014-03-05,Standard Class,"Elmhurst, Illinois, United States - 60126",Central,VF-21715,Vicky Freymann,Home Office,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,6,0.3,105.68599999999999,76.9998
113880,2014-03-01,2014-03-05,Standard Class,"Elmhurst, Illinois, United States - 60126",Central,VF-21715,Vicky Freymann,Home Office,OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",3,0.2,5.824000000000001,7.7168
164966,2015-07-30,2015-08-01,First Class,"Lakeville, Minnesota, United States - 55044",Central,GH-14410,Gary Hansen,Home Office,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",6,0.0,25.98,32.475
126739,2015-11-01,2015-11-03,Second Class,"New York City, New York, United States - 10035",East,JH-16180,Justin Hirsh,Consumer,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,4,0.1,81.89099999999999,87.3504
161578,2017-12-16,2017-12-21,Second Class,"Los Angeles, California, United States - 90036",West,RB-19465,Rick Bensley,Home Office,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,2,0.0,6.68,9.8864
161578,2017-12-16,2017-12-21,Second Class,"Los Angeles, California, United States - 90036",West,RB-19465,Rick Bensley,Home Office,OFF-ST-10002289,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",5,0.0,31.78,33.369
137092,2014-10-20,2014-10-22,Second Class,"Chicago, Illinois, United States - 60653",Central,LS-16975,Lindsay Shagiari,Home Office,TEC-AC-10001606,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,4,0.2,79.992,97.9902
137092,2014-10-20,2014-10-22,Second Class,"Chicago, Illinois, United States - 60653",Central,LS-16975,Lindsay Shagiari,Home Office,OFF-ST-10003805,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",3,0.2,168.44000000000003,178.9675
137092,2014-10-20,2014-10-22,Second Class,"Chicago, Illinois, United States - 60653",Central,LS-16975,Lindsay Shagiari,Home Office,OFF-PA-10002109,Office Supplies,Paper,Wirebound Voice Message Log Book,1,0.2,3.808,5.045599999999999
137092,2014-10-20,2014-10-22,Second Class,"Chicago, Illinois, United States - 60653",Central,LS-16975,Lindsay Shagiari,Home Office,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,1,0.8,8.681999999999997,6.077400000000006
137092,2014-10-20,2014-10-22,Second Class,"Chicago, Illinois, United States - 60653",Central,LS-16975,Lindsay Shagiari,Home Office,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",1,0.2,24.424000000000003,32.3618
166947,2015-06-05,2015-06-10,Standard Class,"Buffalo, New York, United States - 14215",East,EB-13750,Edward Becker,Corporate,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,9,0.1,169.182,187.98
160941,2016-07-21,2016-07-26,Standard Class,"Roseville, California, United States - 95661",West,DK-12835,Damala Kotsonis,Corporate,OFF-EN-10003001,Office Supplies,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers,5,0.0,83.98,123.45060000000001
160941,2016-07-21,2016-07-26,Standard Class,"Roseville, California, United States - 95661",West,DK-12835,Damala Kotsonis,Corporate,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,1,0.0,3.15,4.662
144680,2017-03-31,2017-04-02,First Class,"Arlington, Texas, United States - 76017",Central,SC-20260,Scott Cohen,Corporate,OFF-AP-10003040,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,5,0.8,6.723999999999998,11.430800000000007
166086,2014-05-07,2014-05-12,Standard Class,"Lawrence, Massachusetts, United States - 1841",East,CT-11995,Carol Triggs,Consumer,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",3,0.0,5.38,8.0162
166086,2014-05-07,2014-05-12,Standard Class,"Lawrence, Massachusetts, United States - 1841",East,CT-11995,Carol Triggs,Consumer,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,2,0.3,97.125,77.7
166086,2014-05-07,2014-05-12,Standard Class,"Lawrence, Massachusetts, United States - 1841",East,CT-11995,Carol Triggs,Consumer,OFF-AR-10002578,Office Supplies,Art,Newell 335,3,0.0,2.8800000000000003,3.7152000000000003
166086,2014-05-07,2014-05-12,Standard Class,"Lawrence, Massachusetts, United States - 1841",East,CT-11995,Carol Triggs,Consumer,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",4,0.0,218.08,279.1424
131282,2017-02-05,2017-02-08,Second Class,"Waco, Texas, United States - 76706",Central,CB-12025,Cassandra Brandow,Consumer,OFF-BI-10004633,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,4,0.8,60.99799999999999,45.748500000000035
131282,2017-02-05,2017-02-08,Second Class,"Waco, Texas, United States - 76706",Central,CB-12025,Cassandra Brandow,Consumer,OFF-AR-10003087,Office Supplies,Art,Staples in misc. colors,5,0.2,1.4240000000000002,1.5664
100678,2014-04-18,2014-04-22,Standard Class,"Houston, Texas, United States - 77095",Central,KM-16720,Kunst Miller,Consumer,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,2,0.2,1.344,1.848
100678,2014-04-18,2014-04-22,Standard Class,"Houston, Texas, United States - 77095",Central,KM-16720,Kunst Miller,Consumer,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,3,0.3,105.68599999999999,99.6468
100678,2014-04-18,2014-04-22,Standard Class,"Houston, Texas, United States - 77095",Central,KM-16720,Kunst Miller,Consumer,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,3,0.2,49.784,66.58609999999999
100678,2014-04-18,2014-04-22,Standard Class,"Houston, Texas, United States - 77095",Central,KM-16720,Kunst Miller,Consumer,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,3,0.2,75.992,85.49099999999999
161543,2016-05-10,2016-05-16,Standard Class,"Seattle, Washington, United States - 98105",West,RD-19720,Roger Demir,Consumer,OFF-PA-10003971,Office Supplies,Paper,Xerox 1965,2,0.0,5.98,8.9102
160535,2016-11-25,2016-11-30,Standard Class,"Plainfield, New Jersey, United States - 7060",East,BP-11050,Barry Pond,Corporate,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",4,0.0,140.85,157.752
160535,2016-11-25,2016-11-30,Standard Class,"Plainfield, New Jersey, United States - 7060",East,BP-11050,Barry Pond,Corporate,TEC-MA-10004255,Technology,Machines,Konica Minolta magicolor 1690MF Multifunction Printer,8,0.0,39.99,54.786300000000004
123085,2017-03-03,2017-03-08,Standard Class,"Los Angeles, California, United States - 90008",West,EJ-13720,Ed Jacobs,Consumer,TEC-AC-10000990,Technology,Accessories,Imation Bio 2GB USB Flash Drive Imation Corp,8,0.0,131.18,186.2756
123085,2017-03-03,2017-03-08,Standard Class,"Los Angeles, California, United States - 90008",West,EJ-13720,Ed Jacobs,Consumer,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,3,0.2,56.78400000000001,51.10560000000001
153752,2015-12-06,2015-12-11,Second Class,"Arlington, Virginia, United States - 22204",South,RO-19780,Rose O'Brian,Consumer,TEC-PH-10001615,Technology,Phones,AT&T CL82213,6,0.0,28.99,37.397099999999995
103660,2014-08-25,2014-08-30,Standard Class,"Seattle, Washington, United States - 98103",West,MW-18220,Mitch Webber,Consumer,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,7,0.2,143.99200000000002,154.7914
